cleaned_text,created_at,follower_count,profile_image,retweets,sentiment,text,tweet_id,user_name,user_url
मोद सरका प का करन देन क आरो लगान वाल दिल्ल क सीए अरविं केजरीवा इ बा खु घि ग हैं,2019-02-06 23:55:18,614,https://pbs.twimg.com/profile_images/1052683287330578433/TRcvIhV1_normal.jpg,412,neutral,"@aajtak: मोदी सरकार पर काम न करने देने के आरोप लगाने वाले दिल्ली के सीएम अरविंद केजरीवाल इस बार खुद घिर गए हैं
https://t.co/ETwo6Xixoc",1093297109481050112,Ratnesh Dubey,https://twitter.com/Ratnesh21551175
I am asking this double standard communists if not Modi whi will rule India?? Will they support Mamata??,2019-02-06 23:55:09,66,https://pbs.twimg.com/profile_images/1089891547951161344/dDGC_ug1_normal.jpg,1,neutral,"@MDKUMAR16952467: I am asking this double standard communists if not Modi whi will rule India??
Will they support Mamata??? https://t.co…",1093297074508947457,Sudarshan Rao Tapal,https://twitter.com/SudarshanRT89
लेबाज़ क ख़िलाफ किसानो क प्रदर्शन प्रधानमंत्र मोद क पा भेज 17 रुप क चेक किसानो क कहन ह क सरका,2019-02-06 23:55:06,5471,https://pbs.twimg.com/profile_images/1058102185597140993/i-eQvBnv_normal.jpg,0,neutral,"लेबाज़ी के ख़िलाफ़ किसानों का प्रदर्शन, प्रधानमंत्री मोदी के पास भेजा 17 रुपए का चेक

किसानों का कहना है कि सरका… https://t.co/AHI65wAnYj",1093297060252667905,NewsCentral24x7,https://twitter.com/nc24x7
‘Modi Government’s Track Record Is Splendid NDA Cleaned Up UPA’s Mess’ Noted Economist Arvind Panagariya,2019-02-06 23:55:03,18177,https://pbs.twimg.com/profile_images/1089940016690655232/k-cY71po_normal.jpg,1593,positive,"@SwarajyaMag: ‘Modi Government’s Track Record Is Splendid, NDA Cleaned Up UPA’s Mess’: Noted Economist Arvind Panagariya

https://t.co/s…",1093297048831459328,#AAP_Asur_Mardini,https://twitter.com/Tan_Tripathi
fMontypythons There are around 500 companies on stock exchange which were setup before 2014 but modi and his sup,2019-02-06 23:54:46,2,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,fMontypythons There are around 500 companies on stock exchange which were setup before 2014 but modi and his sup… https://t.co/iwmkIc2xDL,1093296976450400256,Mohit Gulati,https://twitter.com/MohitGu82246008
_d_h_nair PM Modi claims UPA2 built only 25 lakh houses for the poor under central govt schemes &amp his govt built more than 1.25 crore…,2019-02-06 23:54:34,160,https://pbs.twimg.com/profile_images/544024606005145601/4LuPy-TG_normal.jpeg,498,positive,@t_d_h_nair: PM Modi claims UPA2 built only 25 lakh houses for the poor under central govt schemes &amp; his govt built more than 1.25 crore…,1093296928144580608,lakshmiprashant,https://twitter.com/lakshmiprashan7
_d_h_nair Modi not only ordered 36 rafale unilaterally but knew the price also in April 2015 itself Modi Govt did not pay attention…,2019-02-06 23:54:32,124,https://pbs.twimg.com/profile_images/1062533074536292352/l6uFlKYd_normal.jpg,594,negative,"@t_d_h_nair: Modi not only ordered 36 rafale unilaterally, but knew the price also in April 2015 itself. Modi Govt did not pay attention…",1093296918959190016,Yash,https://twitter.com/Girish24074485
#MannKiBaat #RestartGoaMining #GoaMining Mining dependents are looking upto PM Modi to help restart the mining in Go…,2019-02-06 23:54:25,54,https://pbs.twimg.com/profile_images/1092476849962156033/RzxL5D7S_normal.jpg,72,neutral,"@MaskyPascoal: #MannKiBaat
  #RestartGoaMining   #GoaMining 
Mining dependents are looking upto PM Modi to help restart the mining in Go…",1093296888902602752,Rohit Chauhan,https://twitter.com/RohitCh28718876
_Bhandari Seeing situation in West Bengal &amp rising BJP Vote share it will be a terrific if PM Modi contests a seat from there wil…,2019-02-06 23:54:25,557,https://pbs.twimg.com/profile_images/968851355535200258/QyFrgS4o_normal.jpg,1105,neutral,"@Ish_Bhandari: Seeing situation in West Bengal &amp; rising BJP Vote share, it will be a terrific if PM Modi contests a seat from there, wil…",1093296888743227392,A P Lakshmanan,https://twitter.com/aplaxman
Modi ji Se Na Ho Payega,2019-02-06 23:54:11,3496,https://pbs.twimg.com/profile_images/570927291624075266/EDKfkbDP_normal.jpeg,1964,neutral,@RuchiraC: Modi ji Se Na Ho Payega! https://t.co/rw4Nu0PxMA,1093296832094990336,Krishna,https://twitter.com/krissh9207
This guy allegedly murdered the badminton champion Syed Modi and then married Syed Modi’s wife Good to see people with suc…,2019-02-06 23:53:46,345,https://pbs.twimg.com/profile_images/500453431421583361/lIk7Vtnx_normal.jpeg,819,positive,@masakadzas: This guy allegedly murdered the badminton champion Syed Modi and then married Syed Modi’s wife. Good to see people with suc…,1093296725559730176,Pradeep sharma,https://twitter.com/_raja_babu
Fact-Check Modi Is Lying About the Houses Built Under PMAY,2019-02-06 23:53:43,20897,https://pbs.twimg.com/profile_images/1092346443233456129/bbEVtlAb_normal.jpg,294,neutral,@paranjoygt: Fact-Check: Modi Is Lying About the Houses Built Under PMAY https://t.co/02NV6EYWLt,1093296712477597696,Priyanka,https://twitter.com/autumnrainwish
Odisha government remote-controlled by PM Modi,2019-02-06 23:53:36,15,https://pbs.twimg.com/profile_images/1043517618873749505/ygYtqIc2_normal.jpg,7,neutral,"@timesofindia: Odisha government remote-controlled by PM Modi: @RahulGandhi 

https://t.co/iIkRFlHgLZ https://t.co/wcF1Ubwomk",1093296683348180994,hgulam,https://twitter.com/GMH786
F8💛💛💛,2019-02-06 23:53:33,1843,https://pbs.twimg.com/profile_images/1092693825775194114/0m_0LJ-Q_normal.jpg,1,neutral,@iiindai: F8💛💛💛. https://t.co/QvF0okClc8,1093296672216621058,حُميد #مصمم 🇸🇦.,https://twitter.com/des_modi
Rakesh Jhunjhunwala says PM Modi will be back and BJP will surprise with its election tally ht…,2019-02-06 23:53:28,91,https://pbs.twimg.com/profile_images/1088757473622851585/KepAEjKt_normal.jpg,570,neutral,@EconomicTimes: Rakesh Jhunjhunwala says PM Modi will be back and BJP will surprise with its election tally | https://t.co/KMnSzye3CM ht…,1093296652071374848,Devraj sharma,https://twitter.com/DevrajExpert
#WorldCancerDay सभ गंभी बीमारियो क ख़त् करन क ए मात् उपा है स भगत ज ह शास्त्रोनुसा भगत करन स साध के…,2019-02-06 23:53:23,917,https://pbs.twimg.com/profile_images/1069396033925394432/sKnWy6j8_normal.jpg,7,neutral,@DSunilparmar2: #WorldCancerDay सभी गंभीर बीमारियों को ख़त्म करने का एक मात्र उपाय है। सद भगति जी हा शास्त्रोनुसार भगति करने से साधक के…,1093296627371040768,Semraj Das,https://twitter.com/DasSemraj
‘Modi Government’s Track Record Is Splendid NDA Cleaned Up UPA’s Mess’ Noted Economist Arvind Panagariya,2019-02-06 23:53:15,251,https://pbs.twimg.com/profile_images/563824343637962753/JOMu17v7_normal.jpeg,1593,positive,"@SwarajyaMag: ‘Modi Government’s Track Record Is Splendid, NDA Cleaned Up UPA’s Mess’: Noted Economist Arvind Panagariya

https://t.co/s…",1093296594248593408,Rohit Nath,https://twitter.com/Rohit_ddn
हमार परिधा मंत्र !! पीए मोद न ए ह दि मे चा बा बदल कपड़े सोश मीडिय प गर् हु बाजा,2019-02-06 23:53:14,240,https://pbs.twimg.com/profile_images/981009597182783489/5XPXvLna_normal.jpg,1909,neutral,"@AkhileshPSingh: हमारे परिधान मंत्री !!

पीएम मोदी ने एक ही दिन में चार बार बदले कपड़े, सोशल मीडिया पर गर्म हुआ बाजार https://t.co/pwQVh…",1093296592889638912,नाम में क्या रक्खा ।,https://twitter.com/coolcandy222
s__modi غياب علّ الدني تغي وتذب وتحتا . وعلّمن علي ابك والو النف واقهرها.,2019-02-06 23:53:14,12,https://pbs.twimg.com/profile_images/1089052749549981696/4S7ta1Un_normal.jpg,1,neutral,s__modi غيابك علّم الدنيا تغيب وتذبل وتحتار .. وعلّمني عليك ابكي والون النفس واقهرها.,1093296590389956608,سبيستون 🎻..!,https://twitter.com/_iDolPhin
was struggling because of Rafael and finding hard to answer question But AK helped modi immensely by crap l,2019-02-06 23:53:10,391,https://pbs.twimg.com/profile_images/824170736185147393/AKJy8out_normal.jpg,0,negative," was struggling because of Rafael and finding hard to answer question . 

But AK helped modi immensely by crap l… https://t.co/5C7tdsL1qi",1093296572845211649,A Wounded Indian,https://twitter.com/kumar_mukesh162
_gadkari Inaugurated '#BharatKeManKiBaat Modi ji ke saath with Hon'ble Minister Dharmendra Pradhan ji in Odisha today Throug…,2019-02-06 23:53:01,614,https://pbs.twimg.com/profile_images/1052683287330578433/TRcvIhV1_normal.jpg,480,neutral,"@nitin_gadkari: Inaugurated '#BharatKeManKiBaat - Modi ji ke saath' with Hon'ble Minister Dharmendra Pradhan ji in Odisha today. 
Throug…",1093296537331892225,Ratnesh Dubey,https://twitter.com/Ratnesh21551175
_681 Una noticia que han omitido los grandes medios las grandes marchas #comunistas que est viviendo la #India desde enero Ent…,2019-02-06 23:52:59,37,https://pbs.twimg.com/profile_images/1089714805089406977/vdjSUsrO_normal.jpg,2782,neutral,@Bojan_681: Una noticia que han omitido los grandes medios: las grandes marchas #comunistas que está viviendo la #India desde enero. Ent…,1093296528486264832,Carlos Alejandro Perez,https://twitter.com/CAPPerez_
Modi Opposition leaders are corrupt. Liberals Then send them to jail *CBI starts investigation* Same liberals M…,2019-02-06 23:52:48,53,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,898,negative,"@AkshayKatariyaa: Modi : Opposition leaders are corrupt.

Liberals: Then send them to jail

*CBI starts investigation*

Same liberals: M…",1093296484261511168,Saby,https://twitter.com/SabyMaity
What a shame #MamataBanerjee has brought to West Bengal. Hanwha Group &amp Doosan Group one of the largest business conglo…,2019-02-06 23:52:39,256,https://pbs.twimg.com/profile_images/810312864187584512/fEFc4o8K_normal.jpg,780,neutral,"@sampadscales: What a shame #MamataBanerjee has brought to West Bengal.

Hanwha Group &amp; Doosan Group, one of the largest business conglo…",1093296446131064834,Pulkit,https://twitter.com/Pulkit_DU
_681 Una noticia que han omitido los grandes medios las grandes marchas #comunistas que est viviendo la #India desde enero Ent…,2019-02-06 23:52:39,877,https://pbs.twimg.com/profile_images/1031693171238072321/DF1aXWG2_normal.jpg,2782,neutral,@Bojan_681: Una noticia que han omitido los grandes medios: las grandes marchas #comunistas que está viviendo la #India desde enero. Ent…,1093296443459362817,Sandra Lucena,https://twitter.com/sandrateresaluc
dal_INC Baar baar har baar modi sarkar,2019-02-06 23:52:30,126,https://pbs.twimg.com/profile_images/1091005056797700101/vuLAbJ9U_normal.jpg,0,neutral,dal_INC @RahulGandhi Baar baar har baar modi sarkar,1093296405974704128,Amit Singh,https://twitter.com/AmitSin08794618
This guy allegedly murdered the badminton champion Syed Modi and then married Syed Modi’s wife Good to see people with suc…,2019-02-06 23:52:28,289,https://pbs.twimg.com/profile_images/518792413423628290/7G5TXxnG_normal.jpeg,819,positive,@masakadzas: This guy allegedly murdered the badminton champion Syed Modi and then married Syed Modi’s wife. Good to see people with suc…,1093296398378983424,Gaurav Chattur,https://twitter.com/chatturg
amofpeace Welcome to MODI Land,2019-02-06 23:52:20,139,https://pbs.twimg.com/profile_images/982192020121767937/0mjWAtMU_normal.jpg,0,positive,amofpeace Welcome to MODI Land,1093296364539105280,महेश हिंदुस्तानी,https://twitter.com/MaheshThirani
I am being harassed by Modi Govt because my wife #PriyankaGandhiVadra looks like Indira Gandhi who jailed BJP leaders duri…,2019-02-06 23:52:05,64,https://pbs.twimg.com/profile_images/1084124297264717824/oFqTeEII_normal.jpg,52,neutral,@UnPaidTimes: I am being harassed by Modi Govt because my wife #PriyankaGandhiVadra looks like Indira Gandhi who jailed BJP leaders duri…,1093296302123737088,Videshi Bhagwa,https://twitter.com/WesternBhagwa
_am_Anil_Tyagi तेजस्व न PM मोद स कहा वाद कीजिए जि 23 पार्टियो क आपन चो बताया सरका बनान मे उनक मद नही लेंग NDTV…,2019-02-06 23:52:03,49,https://pbs.twimg.com/profile_images/1079420439045128192/-T6X1eZq_normal.jpg,275,neutral,"@I_am_Anil_Tyagi: तेजस्वी ने PM मोदी से कहा: वादा कीजिए, जिन 23 पार्टियों को आपने चोर बताया, सरकार बनाने में उनकी मदद नहीं लेंगे - NDTV…",1093296291948388357,MD Umar,https://twitter.com/MDUmar76351113
itanjum Modi ko apni aur apne sathiyo ki file bhi to pehle band karni thi sara samay usme chala gaya.,2019-02-06 23:52:02,16,https://pbs.twimg.com/profile_images/1058560664619356165/s-63W8Tl_normal.jpg,0,neutral,"itanjum Modi ko apni aur apne sathiyo ki file bhi to pehle band karni thi, sara samay usme chala gaya.",1093296288685281280,"PM Banado, masjid vahi banalo.",https://twitter.com/Sanatan9999
Modi govt has done fantastic job in the field of internal security,2019-02-05 23:59:57,47,https://pbs.twimg.com/profile_images/823674541033529344/SYjo141l_normal.jpg,195,positive,@indiantweeter: Modi govt has done fantastic job in the field of internal security. https://t.co/KA7I6GRXb5,1092935895316086784,Shittish Kunder,https://twitter.com/shittishkunder
